Time,avg(solution_0),avg(solution_1)
0,1.96911e-38,0
1,-2.71918e-13,0
2,-9.18113e-13,0
3,-2.02217e-12,0
4,-8.84524e-13,0
5,2.35275e-11,0
6,2.11109e-10,0
7,2.11109e-10,0
8,2.11109e-10,0
9,2.11109e-10,0
10,2.11109e-10,0
11,2.11109e-10,0
12,2.11109e-10,0
13,2.11109e-10,0
14,2.11109e-10,0
15,2.11109e-10,0
16,2.11109e-10,0
17,2.11109e-10,0
18,2.11109e-10,0
19,2.11109e-10,0
20,2.11109e-10,0
21,2.11109e-10,0
22,2.11109e-10,0
23,2.11109e-10,0
24,2.11109e-10,0
25,2.11109e-10,0
26,2.11109e-10,0
27,2.11109e-10,0
28,2.11109e-10,0
29,2.11109e-10,0
30,2.11109e-10,0
31,2.11109e-10,0
32,2.11109e-10,0
33,2.11109e-10,0
34,2.11109e-10,0
35,2.11109e-10,0
36,2.11109e-10,0
37,2.11109e-10,0
38,2.11109e-10,0
39,2.11109e-10,0
40,2.11109e-10,0
41,2.11109e-10,0
42,2.11109e-10,0
43,2.11109e-10,0
44,2.11109e-10,0
45,2.11109e-10,0
46,2.11109e-10,0
47,2.11109e-10,0
48,2.11109e-10,0
49,2.11109e-10,0
50,2.11109e-10,0
51,2.11109e-10,0
52,2.11109e-10,0
53,2.11109e-10,0
54,2.11109e-10,0
55,2.11109e-10,0
56,2.11109e-10,0
57,2.11109e-10,0
58,2.11109e-10,0
59,2.11109e-10,0
60,2.11109e-10,0
61,2.11109e-10,0
62,2.11109e-10,0
63,2.11109e-10,0
64,2.11109e-10,0
65,2.11109e-10,0
66,2.11109e-10,0
67,2.11109e-10,0
68,2.11109e-10,0
69,2.11109e-10,0
70,2.11109e-10,0
71,2.11109e-10,0
72,2.11109e-10,0
73,2.11109e-10,0
74,2.11109e-10,0
75,2.11109e-10,0
76,2.11109e-10,0
77,2.11109e-10,0
78,2.11109e-10,0
79,2.11109e-10,0
80,2.11109e-10,0
81,2.11109e-10,0
82,2.11109e-10,0
83,2.11109e-10,0
84,2.11109e-10,0
85,2.11109e-10,0
86,2.11109e-10,0
87,2.11109e-10,0
88,2.11109e-10,0
89,2.11109e-10,0
90,2.11109e-10,0
91,2.11109e-10,0
92,2.11109e-10,0
93,2.11109e-10,0
94,2.11109e-10,0
95,2.11109e-10,0
96,2.11109e-10,0
97,2.11109e-10,0
98,2.11109e-10,0
99,2.11109e-10,0
100,2.11109e-10,0
101,2.11109e-10,0
102,2.11109e-10,0
103,2.11109e-10,0
104,2.11109e-10,0
105,2.11109e-10,0
106,2.11109e-10,0
107,2.11109e-10,0
108,2.11109e-10,0
109,2.11109e-10,0
110,2.11109e-10,0
111,2.11109e-10,0
112,2.11109e-10,0
113,2.11109e-10,0
114,2.11109e-10,0
115,2.11109e-10,0
116,2.11109e-10,0
117,2.11109e-10,0
118,2.11109e-10,0
119,2.11109e-10,0
120,2.11109e-10,0
121,2.11109e-10,0
122,2.11109e-10,0
123,2.11109e-10,0
124,2.11109e-10,0
125,2.11109e-10,0
126,2.11109e-10,0
127,2.11109e-10,0
128,2.11109e-10,0
129,2.11109e-10,0
130,2.11109e-10,0
131,2.11109e-10,0
132,2.11109e-10,0
133,2.11109e-10,0
134,2.11109e-10,0
135,2.11109e-10,0
136,2.11109e-10,0
137,2.11109e-10,0
138,2.11109e-10,0
139,2.11109e-10,0
140,2.11109e-10,0
141,2.11109e-10,0
142,2.11109e-10,0
143,2.11109e-10,0
144,2.11109e-10,0
145,2.11109e-10,0
146,2.11109e-10,0
147,2.11109e-10,0
148,2.11109e-10,0
149,2.11109e-10,0
150,2.11109e-10,0
151,2.11109e-10,0
152,2.11109e-10,0
153,2.11109e-10,0
154,2.11109e-10,0
155,2.11109e-10,0
156,2.11109e-10,0
157,2.11109e-10,0
158,2.11109e-10,0
159,2.11109e-10,0
160,2.11109e-10,0
161,2.11109e-10,0
162,2.11109e-10,0
163,2.11109e-10,0
164,2.11109e-10,0
165,2.11109e-10,0
166,2.11109e-10,0
167,2.11109e-10,0
168,2.11109e-10,0
169,2.11109e-10,0
170,2.11109e-10,0
171,2.11109e-10,0
172,2.11109e-10,0
173,2.11109e-10,0
174,2.11109e-10,0
175,2.11109e-10,0
176,2.11109e-10,0
177,2.11109e-10,0
178,2.11109e-10,0
179,2.11109e-10,0
180,2.11109e-10,0
181,2.11109e-10,0
182,2.11109e-10,0
183,2.11109e-10,0
184,2.11109e-10,0
185,2.11109e-10,0
186,2.11109e-10,0
187,2.11109e-10,0
188,2.11109e-10,0
189,2.11109e-10,0
190,2.11109e-10,0
191,2.11109e-10,0
192,2.11109e-10,0
193,2.11109e-10,0
194,2.11109e-10,0
195,2.11109e-10,0
196,2.11109e-10,0
197,2.11109e-10,0
198,2.11109e-10,0
199,2.11109e-10,0
200,2.11109e-10,0
201,2.11109e-10,0
202,2.11109e-10,0
