Time,avg(solution_0),avg(solution_1)
0,0,0
1,-0.000519617,0.00088694
2,-0.00101463,0.00173209
3,-0.00151676,0.0025893
4,-0.00202389,0.00345495
5,-0.00253626,0.00432946
6,-0.00305395,0.00521296
7,-0.00357704,0.0061056
8,-0.00410563,0.00700754
9,-0.0046398,0.00791891
10,-0.00517964,0.00883989
11,-0.00572525,0.0097706
12,-0.00627671,0.0107112
13,-0.00683411,0.0116619
14,-0.00739754,0.0126228
15,-0.0079671,0.013594
16,-0.00854286,0.0145757
17,-0.00912494,0.0155681
18,-0.0097134,0.0165713
19,-0.0103084,0.0175855
20,-0.0109099,0.0186109
21,-0.0115181,0.0196475
22,-0.0121331,0.0206956
23,-0.0127549,0.0217553
24,-0.0133838,0.0228268
25,-0.0140196,0.0239102
26,-0.0146626,0.0250057
27,-0.0153129,0.0261135
28,-0.0159705,0.0272337
29,-0.0166355,0.0283665
30,-0.0173081,0.0295121
31,-0.0179883,0.0306705
32,-0.0186763,0.0318421
33,-0.0193721,0.033027
34,-0.0200758,0.0342253
35,-0.0207876,0.0354372
36,-0.0215075,0.0366629
37,-0.0222357,0.0379026
38,-0.0229722,0.0391564
39,-0.0237172,0.0404245
40,-0.0244708,0.0417071
41,-0.025233,0.0430044
42,-0.026004,0.0443166
43,-0.0267839,0.0456438
44,-0.0275728,0.0469863
45,-0.0283708,0.0483441
46,-0.029178,0.0497176
47,-0.0299946,0.0511069
48,-0.0308206,0.0525121
49,-0.0316561,0.0539336
50,-0.0325014,0.0553714
51,-0.0333564,0.0568258
52,-0.0342213,0.058297
53,-0.0350963,0.0597852
54,-0.0359814,0.0612905
55,-0.0368768,0.0628132
56,-0.0377826,0.0643536
57,-0.0386989,0.0659117
58,-0.0396258,0.0674878
59,-0.0405635,0.0690822
60,-0.041512,0.070695
61,-0.0424716,0.0723264
62,-0.0434424,0.0739767
63,-0.0444244,0.0756461
64,-0.0454178,0.0773349
65,-0.0464228,0.0790431
66,-0.0474394,0.0807711
67,-0.0484679,0.0825192
68,-0.0495083,0.0842874
69,-0.0505608,0.0860762
70,-0.0516255,0.0878856
71,-0.0527025,0.0897159
72,-0.0537921,0.0915675
73,-0.0548944,0.0934404
74,-0.0560094,0.0953351
75,-0.0571374,0.0972516
76,-0.0582784,0.0991903
77,-0.0594328,0.101151
78,-0.0606005,0.103135
79,-0.0617817,0.105142
80,-0.0629767,0.107172
81,-0.0641855,0.109225
82,-0.0654084,0.111303
83,-0.0666454,0.113404
84,-0.0678967,0.115529
85,-0.0691626,0.117679
86,-0.0704431,0.119854
87,-0.0717385,0.122054
88,-0.0730488,0.124279
89,-0.0743743,0.12653
90,-0.0757152,0.128807
91,-0.0770716,0.131111
92,-0.0784437,0.133441
93,-0.0798316,0.135797
94,-0.0812356,0.138181
95,-0.0826558,0.140593
96,-0.0840925,0.143032
97,-0.0855457,0.145499
98,-0.0870157,0.147995
99,-0.0885027,0.150519
100,-0.0900068,0.153073
101,-0.0915284,0.155656
102,-0.0930674,0.158268
103,-0.0946243,0.160911
104,-0.096199,0.163584
105,-0.097792,0.166288
106,-0.0994032,0.169023
107,-0.101033,0.171789
108,-0.102682,0.174587
109,-0.104349,0.177417
110,-0.106036,0.18028
111,-0.107742,0.183176
112,-0.109468,0.186105
113,-0.111214,0.189067
114,-0.11298,0.192064
115,-0.114766,0.195094
116,-0.116572,0.19816
117,-0.1184,0.201261
118,-0.120248,0.204397
119,-0.122118,0.207569
120,-0.124009,0.210778
121,-0.125921,0.214023
122,-0.127856,0.217306
123,-0.129813,0.220626
124,-0.131792,0.223984
125,-0.133794,0.22738
126,-0.135819,0.230816
127,-0.137867,0.23429
128,-0.139939,0.237805
129,-0.142034,0.241359
130,-0.144154,0.244955
131,-0.146297,0.248591
132,-0.148466,0.252269
133,-0.150659,0.255988
134,-0.152877,0.259751
135,-0.15512,0.263556
136,-0.157389,0.267404
137,-0.159684,0.271297
138,-0.162005,0.275234
139,-0.164353,0.279216
140,-0.166727,0.283243
141,-0.169129,0.287316
142,-0.171558,0.291436
143,-0.174015,0.295603
144,-0.1765,0.299817
145,-0.179013,0.304079
146,-0.181555,0.308389
147,-0.184126,0.312749
148,-0.186726,0.317158
149,-0.189356,0.321618
150,-0.192015,0.326128
151,-0.194705,0.330689
152,-0.197426,0.335303
153,-0.200178,0.339969
154,-0.202961,0.344687
155,-0.205776,0.34946
156,-0.208622,0.354287
157,-0.211501,0.359168
158,-0.214413,0.364106
159,-0.217358,0.369099
160,-0.220337,0.374149
161,-0.223349,0.379256
162,-0.226396,0.384421
163,-0.229477,0.389645
164,-0.232593,0.394928
165,-0.235745,0.400271
166,-0.238932,0.405675
167,-0.242156,0.41114
168,-0.245416,0.416667
169,-0.248713,0.422257
170,-0.252048,0.42791
171,-0.255421,0.433627
172,-0.258831,0.439409
173,-0.262281,0.445256
174,-0.26577,0.45117
175,-0.269298,0.457151
176,-0.272866,0.463199
177,-0.276475,0.469316
178,-0.280124,0.475502
179,-0.283815,0.481758
180,-0.287548,0.488085
181,-0.291323,0.494484
182,-0.295141,0.500954
183,-0.299002,0.507498
184,-0.302906,0.514116
185,-0.306855,0.520809
186,-0.310849,0.527578
187,-0.314888,0.534424
188,-0.318972,0.541348
189,-0.323103,0.54835
190,-0.327281,0.555433
191,-0.331506,0.562596
192,-0.335778,0.56984
193,-0.340099,0.577165
194,-0.344469,0.584571
195,-0.348888,0.592059
196,-0.353357,0.599628
197,-0.357877,0.607277
198,-0.362447,0.615008
199,-0.36707,0.62282
200,-0.371744,0.630716
201,-0.376472,0.638698
202,-0.381252,0.646771
203,-0.386087,0.654941
204,-0.390976,0.663216
205,-0.395921,0.671609
206,-0.400921,0.680131
207,-0.405978,0.688797
208,-0.411092,0.697621
209,-0.416264,0.706618
210,-0.421494,0.715796
211,-0.426783,0.725159
212,-0.432131,0.734699
213,-0.437541,0.744396
214,-0.443011,0.754207
215,-0.448542,0.764067
216,-0.454136,0.773875
217,-0.459794,0.783494
218,-0.465515,0.79274
219,-0.4713,0.801378
220,-0.477151,0.80911
221,-0.483067,0.815576
222,-0.489051,0.820343
223,-0.495101,0.822902
224,-0.50122,0.822668
225,-0.507407,0.818975
226,-0.513664,0.811077
227,-0.51999,0.798154
228,-0.526388,0.779314
229,-0.532857,0.753599
230,-0.539399,0.719997
231,-0.546013,0.67745
232,-0.552701,0.624871
233,-0.559463,0.561152
234,-0.566299,0.48519
235,-0.573212,0.395893
236,-0.5802,0.292207
237,-0.587265,0.173128
238,-0.594407,0.037722
239,-0.601628,-0.114856
240,-0.608926,-0.28535
241,-0.616304,-0.474383
242,-0.623762,-0.682451
243,-0.6313,-0.909903
244,-0.638919,-1.15694
245,-0.646619,-1.42361
246,-0.654402,-1.70979
247,-0.662268,-2.01521
