Time,avg(solution_0),avg(solution_1)
0,0,0
1,0.000376415,-0.0013364
2,0.000737803,-0.00261821
3,0.00108256,-0.00383953
4,0.00141132,-0.00500273
5,0.0017248,-0.00611038
6,0.00202373,-0.00716518
7,0.00230887,-0.00816986
8,0.00258097,-0.00912717
9,0.00284077,-0.0100398
10,0.00308901,-0.0109104
11,0.00332638,-0.0117415
12,0.00355358,-0.0125356
13,0.00377123,-0.013295
14,0.00397997,-0.014022
15,0.00418037,-0.0147187
16,0.00437299,-0.015387
17,0.00455834,-0.0160289
18,0.0047369,-0.016646
19,0.00490913,-0.0172401
20,0.00507545,-0.0178125
21,0.00523624,-0.0183648
22,0.00539188,-0.018898
23,0.00554269,-0.019413
24,0.00568899,-0.0199104
25,0.00583108,-0.0203896
26,0.00596921,-0.0208486
27,0.00610364,-0.0212819
28,0.00623459,-0.0216791
29,0.00636227,-0.0220199
30,0.00648687,-0.022269
31,0.00660857,-0.0223672
32,0.00672749,-0.0222194
33,0.00684378,-0.0216792
34,0.00695753,-0.0205303
35,0.00706878,-0.0184655
36,0.00717755,-0.0150657
37,0.0072838,-0.00978138
38,0.00738742,-0.00192131
39,0.00748819,0.00934694
40,0.00758586,0.0249808
41,0.00768002,0.0460269
42,0.0077702,0.0735635
43,0.00785582,0.108624
44,0.00793621,0.152105
45,0.00801062,0.204666
46,0.00807829,0.26663
47,0.00813844,0.337906
48,0.00819031,0.417925
49,0.00823323,0.505626
50,0.00826667,0.599467
51,0.00829022,0.697493
52,0.00830366,0.79743
53,0.008307,0.896817
54,0.00830041,0.993147
55,0.00828429,1.08402
56,0.00825922,1.16727
57,0.00822591,1.2411
58,0.00818521,1.30415
59,0.00813805,1.35552
60,0.00808538,1.39482
61,0.00802817,1.42214
62,0.00796737,1.43794
63,0.00790384,1.44307
64,0.00783839,1.43858
65,0.00777174,1.42573
66,0.0077045,1.40583
67,0.00763719,1.38022
68,0.00757024,1.35019
69,0.00750397,1.31692
70,0.00743867,1.28147
71,0.00737452,1.24476
72,0.00731166,1.20756
73,0.00725018,1.17049
74,0.00719015,1.13404
75,0.0071316,1.09858
76,0.00707454,1.06436
77,0.00701897,1.03158
78,0.00696485,1.00032
79,0.00691219,0.970647
80,0.00686093,0.942556
81,0.00681106,0.916022
82,0.00676253,0.890996
83,0.0067153,0.867412
84,0.00666934,0.845193
85,0.0066246,0.824258
86,0.00658104,0.804521
87,0.00653862,0.785895
88,0.00649729,0.768296
89,0.00645701,0.751637
90,0.00641774,0.735836
91,0.00637944,0.720812
92,0.00634207,0.706486
93,0.00630558,0.692782
94,0.00626995,0.679624
95,0.00623514,0.666942
96,0.00620113,0.654664
97,0.00616788,0.642722
98,0.00613537,0.631051
99,0.00610359,0.619589
100,0.00607251,0.608276
101,0.00604213,0.597056
102,0.00601245,0.585878
103,0.00598345,0.574695
104,0.00595514,0.563466
105,0.00592752,0.552154
106,0.0059006,0.540731
107,0.00587438,0.529175
108,0.00584887,0.517469
109,0.00582409,0.505608
110,0.00580004,0.49359
111,0.00577673,0.481425
112,0.00575418,0.469127
113,0.00573239,0.456719
114,0.00571137,0.44423
115,0.00569112,0.431696
116,0.00567164,0.419156
117,0.00565293,0.406655
118,0.00563498,0.39424
119,0.00561777,0.381961
120,0.0056013,0.369869
121,0.00558555,0.358014
122,0.00557049,0.346444
123,0.00555609,0.335205
124,0.00554232,0.324342
125,0.00552916,0.313891
126,0.00551656,0.303889
127,0.00550449,0.294361
128,0.0054929,0.285332
129,0.00548175,0.276818
130,0.00547101,0.268828
131,0.00546062,0.261367
132,0.00545054,0.254434
133,0.00544074,0.248021
134,0.00543117,0.242116
135,0.00542179,0.236702
136,0.00541256,0.231758
137,0.00540345,0.227262
138,0.00539442,0.223185
139,0.00538544,0.2195
140,0.00537649,0.216176
141,0.00536752,0.213183
142,0.00535853,0.21049
143,0.00534949,0.208066
144,0.00534038,0.205882
145,0.00533118,0.203909
146,0.00532188,0.202119
147,0.00531247,0.200488
148,0.00530293,0.198991
149,0.00529326,0.197606
150,0.00528346,0.196315
151,0.00527351,0.195098
152,0.00526341,0.193942
153,0.00525316,0.192831
154,0.00524275,0.191755
155,0.00523219,0.190703
156,0.00522148,0.189666
157,0.00521061,0.188639
158,0.00519958,0.187615
159,0.0051884,0.186589
160,0.00517707,0.18556
161,0.00516558,0.184524
162,0.00515394,0.18348
163,0.00514215,0.182426
164,0.00513022,0.181363
165,0.00511813,0.180291
166,0.0051059,0.179209
167,0.00509353,0.178119
168,0.00508101,0.177022
169,0.00506835,0.175919
170,0.00505554,0.174811
171,0.0050426,0.173699
172,0.00502951,0.172584
173,0.00501628,0.171468
174,0.00500291,0.170351
175,0.0049894,0.169236
176,0.00497575,0.168123
177,0.00496196,0.167013
178,0.00494803,0.165907
179,0.00493395,0.164806
180,0.00491974,0.163711
181,0.00490538,0.162622
182,0.00489088,0.161541
183,0.00487624,0.160467
184,0.00486145,0.159401
185,0.00484652,0.158344
186,0.00483144,0.157296
187,0.00481622,0.156258
188,0.00480085,0.155229
189,0.00478533,0.15421
190,0.00476966,0.153201
191,0.00475384,0.152202
192,0.00473787,0.151213
193,0.00472174,0.150234
194,0.00470547,0.149266
195,0.00468904,0.148309
196,0.00467245,0.147361
197,0.0046557,0.146424
198,0.0046388,0.145497
199,0.00462174,0.14458
200,0.00460452,0.143674
201,0.00458713,0.142777
202,0.00456959,0.141891
203,0.00455188,0.141014
204,0.004534,0.140147
205,0.00451596,0.139289
206,0.00449774,0.138441
207,0.00447936,0.137602
208,0.00446081,0.136773
209,0.00444209,0.135952
210,0.00442319,0.135141
211,0.00440412,0.134338
212,0.00438488,0.133544
213,0.00436545,0.132758
214,0.00434585,0.131981
215,0.00432607,0.131212
216,0.00430611,0.130451
217,0.00428596,0.129698
218,0.00426563,0.128953
219,0.00424512,0.128216
220,0.00422442,0.127486
221,0.00420353,0.126764
222,0.00418245,0.126049
223,0.00416118,0.125341
224,0.00413972,0.12464
225,0.00411806,0.123947
226,0.00409621,0.12326
227,0.00407417,0.12258
228,0.00405192,0.121906
229,0.00402948,0.121239
230,0.00400683,0.120578
231,0.00398398,0.119924
232,0.00396093,0.119276
233,0.00393767,0.118633
234,0.00391421,0.117997
235,0.00389054,0.117367
236,0.00386665,0.116742
237,0.00384256,0.116123
238,0.00381825,0.115509
239,0.00379373,0.114901
240,0.00376899,0.114299
241,0.00374403,0.113701
242,0.00371885,0.113109
243,0.00369346,0.112522
244,0.00366783,0.11194
245,0.00364199,0.111363
246,0.00361592,0.11079
247,0.00358962,0.110223
248,0.00356309,0.10966
249,0.00353633,0.109101
250,0.00350933,0.108548
251,0.0034821,0.107998
252,0.00345464,0.107453
253,0.00342694,0.106913
254,0.00339899,0.106376
255,0.00337081,0.105844
256,0.00334238,0.105316
257,0.0033137,0.104792
258,0.00328478,0.104271
259,0.00325561,0.103755
260,0.00322618,0.103243
261,0.00319651,0.102734
262,0.00316658,0.102229
263,0.00313639,0.101728
264,0.00310594,0.10123
265,0.00307523,0.100736
266,0.00304426,0.100245
267,0.00301303,0.0997576
268,0.00298152,0.0992736
269,0.00294975,0.0987929
270,0.00291771,0.0983155
271,0.00288539,0.0978413
272,0.0028528,0.0973702
273,0.00281992,0.0969022
274,0.00278677,0.0964372
275,0.00275334,0.0959753
276,0.00271963,0.0955162
277,0.00268562,0.0950601
278,0.00265133,0.0946068
279,0.00261675,0.0941564
280,0.00258187,0.0937087
281,0.0025467,0.0932637
282,0.00251123,0.0928214
283,0.00247547,0.0923817
284,0.00243939,0.0919446
285,0.00240302,0.09151
286,0.00236633,0.0910779
287,0.00232934,0.0906483
288,0.00229203,0.0902211
289,0.00225441,0.0897963
290,0.00221646,0.0893739
291,0.0021782,0.0889537
292,0.00213962,0.0885358
293,0.00210071,0.0881201
294,0.00206147,0.0877067
295,0.00202191,0.0872953
296,0.001982,0.0868862
297,0.00194176,0.086479
298,0.00190119,0.086074
299,0.00186027,0.0856709
300,0.001819,0.0852699
301,0.00177739,0.0848707
302,0.00173543,0.0844736
303,0.00169311,0.0840782
304,0.00165044,0.0836848
305,0.0016074,0.0832931
306,0.00156401,0.0829033
307,0.00152024,0.0825152
308,0.00147611,0.0821288
309,0.00143161,0.0817442
310,0.00138673,0.0813612
311,0.00134147,0.0809798
312,0.00129583,0.0806001
313,0.00124981,0.0802219
314,0.0012034,0.0798453
315,0.00115659,0.0794703
316,0.00110939,0.0790967
317,0.00106179,0.0787246
318,0.00101379,0.0783539
319,0.000965384,0.0779847
320,0.000916567,0.0776169
321,0.000867337,0.0772504
322,0.00081769,0.0768853
323,0.000767622,0.0765215
324,0.00071713,0.076159
325,0.00066621,0.0757978
326,0.000614857,0.0754378
327,0.000563069,0.075079
328,0.000510841,0.0747214
329,0.000458169,0.074365
330,0.000405048,0.0740098
331,0.000351476,0.0736556
332,0.000297447,0.0733026
333,0.000242957,0.0729507
334,0.000188003,0.0725998
335,0.00013258,0.0722499
336,7.66829e-05,0.0719011
337,2.03079e-05,0.0715533
338,-3.65496e-05,0.0712064
339,-9.3894e-05,0.0708605
340,-0.00015173,0.0705155
341,-0.000210063,0.0701714
342,-0.000268896,0.0698282
343,-0.000328236,0.0694859
344,-0.000388086,0.0691444
345,-0.000448451,0.0688037
346,-0.000509338,0.0684639
347,-0.00057075,0.0681248
348,-0.000632692,0.0677865
349,-0.000695171,0.0674489
350,-0.000758191,0.0671121
351,-0.000821757,0.066776
352,-0.000885875,0.0664405
353,-0.000950551,0.0661057
354,-0.00101579,0.0657716
355,-0.0010816,0.0654381
356,-0.00114798,0.0651052
357,-0.00121494,0.0647729
358,-0.00128249,0.0644412
359,-0.00135063,0.06411
360,-0.00141936,0.0637794
361,-0.0014887,0.0634493
362,-0.00155865,0.0631197
363,-0.00162922,0.0627905
364,-0.00170041,0.0624619
365,-0.00177223,0.0621336
366,-0.00184469,0.0618058
367,-0.00191778,0.0614785
368,-0.00199153,0.0611515
369,-0.00206593,0.0608248
370,-0.00214099,0.0604986
371,-0.00221673,0.0601727
372,-0.00229314,0.0598471
373,-0.00237023,0.0595218
374,-0.00244802,0.0591968
375,-0.00252651,0.0588721
376,-0.0026057,0.0585476
377,-0.0026856,0.0582234
378,-0.00276623,0.0578993
379,-0.00284759,0.0575755
380,-0.00292968,0.0572519
381,-0.00301252,0.0569285
382,-0.00309612,0.0566052
383,-0.00318048,0.056282
384,-0.0032656,0.0559589
385,-0.00335151,0.055636
386,-0.00343821,0.0553131
387,-0.0035257,0.0549903
388,-0.003614,0.0546676
389,-0.00370311,0.0543449
390,-0.00379305,0.0540222
391,-0.00388382,0.0536995
392,-0.00397544,0.0533768
393,-0.00406791,0.0530541
394,-0.00416124,0.0527313
395,-0.00425544,0.0524085
396,-0.00435053,0.0520855
397,-0.00444652,0.0517625
398,-0.0045434,0.0514394
399,-0.00464121,0.0511161
400,-0.00473993,0.0507927
401,-0.0048396,0.0504691
402,-0.00494021,0.0501453
403,-0.00504179,0.0498214
404,-0.00514433,0.0494972
405,-0.00524786,0.0491728
406,-0.00535238,0.0488481
407,-0.00545791,0.0485232
408,-0.00556446,0.0481979
409,-0.00567205,0.0478724
410,-0.00578067,0.0475466
411,-0.00589036,0.0472204
412,-0.00600112,0.0468939
413,-0.00611296,0.046567
414,-0.0062259,0.0462397
415,-0.00633995,0.045912
416,-0.00645513,0.0455839
417,-0.00657145,0.0452553
418,-0.00668892,0.0449263
419,-0.00680756,0.0445968
420,-0.00692739,0.0442668
421,-0.00704842,0.0439363
422,-0.00717066,0.0436053
423,-0.00729413,0.0432737
424,-0.00741884,0.0429416
425,-0.00754481,0.0426088
426,-0.00767206,0.0422755
427,-0.00780059,0.0419415
428,-0.00793043,0.0416069
429,-0.00806159,0.0412717
430,-0.00819407,0.0409358
431,-0.0083279,0.0405991
432,-0.00846308,0.0402618
433,-0.00859962,0.0399237
434,-0.00873754,0.0395848
435,-0.00887682,0.0392452
436,-0.00901749,0.0389048
437,-0.00915954,0.0385636
438,-0.00930295,0.0382215
439,-0.00944772,0.0378786
