Time,avg(solution_0),avg(solution_1)
0,0.141407,0
1,1.4568,0.0108795
2,-2.07381,-0.0309632
3,-0.532328,0.0140851
4,0.672996,0.0147777
5,1.45467,0.0121907
6,1.55181,0.00688629
7,1.1721,0.00330004
8,0.556938,0.00204372
9,-0.0720298,0.00299796
10,-0.562258,0.00552299
11,-0.833028,0.0089109
12,-0.864666,0.0125426
13,-0.681316,0.0159619
14,-0.333656,0.0188833
15,0.115853,0.0211711
16,0.604118,0.0228057
17,1.07497,0.023848
18,1.48351,0.0244077
19,1.79802,0.0246172
20,1.99995,0.0246121
21,2.08273,0.0245181
22,2.04985,0.0244424
23,1.91264,0.0244703
24,1.68794,0.0246632
25,1.39602,0.0250605
26,1.0587,0.0256815
27,0.697794,0.0265285
28,0.333973,0.0275908
29,-0.0141476,0.0288473
30,-0.33055,0.03027
31,-0.602124,0.031827
32,-0.818775,0.0334844
33,-0.973353,0.0352081
34,-1.06147,0.0369659
35,-1.08125,0.0387276
36,-1.03296,0.0404666
37,-0.918731,0.0421596
38,-0.742165,0.0437872
39,-0.508008,0.0453338
40,-0.221843,0.0467872
41,0.110204,0.0481386
42,0.481705,0.0493825
43,0.886151,0.0505157
44,1.31712,0.0515374
45,1.76844,0.0524488
46,2.23425,0.0532526
47,2.70916,0.053953
48,3.18822,0.0545547
49,3.66701,0.0550634
50,4.14164,0.0554853
51,4.60875,0.0558266
52,5.06547,0.0560937
53,5.50944,0.056293
54,5.93875,0.0564308
55,6.35192,0.0565129
56,6.74785,0.0565451
57,7.12579,0.0565325
58,7.48529,0.0564801
59,7.82619,0.0563925
60,8.14853,0.0562736
61,8.45259,0.0561272
62,8.73876,0.0559567
63,9.00761,0.0557649
64,9.25978,0.0555544
65,9.49602,0.0553275
66,9.71713,0.0550861
67,9.92393,0.054832
68,10.1173,0.0545664
69,10.2981,0.0542906
70,10.4672,0.0540055
71,10.6255,0.0537119
72,10.7737,0.0534104
73,10.9128,0.0531015
74,11.0435,0.0527854
75,11.1665,0.0524625
76,11.2826,0.0521328
77,11.3923,0.0517962
78,11.4965,0.0514529
79,11.5955,0.0511027
80,11.6901,0.0507454
81,11.7807,0.0503808
82,11.8677,0.0500087
83,11.9517,0.0496288
84,12.033,0.0492409
85,12.112,0.0488445
86,12.189,0.0484394
87,12.2643,0.0480253
88,12.3382,0.0476017
89,12.4111,0.0471683
90,12.483,0.0467248
91,12.5543,0.0462707
92,12.625,0.0458058
93,12.6954,0.0453296
94,12.7657,0.0448418
95,12.8359,0.044342
96,12.9063,0.0438298
97,12.9768,0.0433049
98,13.0476,0.0427669
99,13.1188,0.0422154
100,13.1905,0.0416501
101,13.2627,0.0410706
102,13.3355,0.0404766
103,13.409,0.0398677
104,13.4832,0.0392436
105,13.5581,0.0386039
106,13.6338,0.0379483
107,13.7104,0.0372764
108,13.7878,0.036588
109,13.866,0.0358826
110,13.9452,0.03516
111,14.0252,0.0344198
112,14.1063,0.0336617
113,14.1882,0.0328854
114,14.2711,0.0320906
115,14.355,0.0312768
116,14.4399,0.0304439
117,14.5258,0.0295915
118,14.6127,0.0287193
119,14.7006,0.027827
120,14.7895,0.0269143
121,14.8795,0.0259808
122,14.9704,0.0250264
123,15.0624,0.0240507
124,15.1555,0.0230533
125,15.2496,0.0220341
126,15.3447,0.0209927
127,15.4409,0.0199289
128,15.5381,0.0188423
129,15.6363,0.0177327
130,15.7357,0.0165998
131,15.8361,0.0154434
132,15.9375,0.0142632
133,16.04,0.0130589
134,16.1436,0.0118302
135,16.2482,0.010577
136,16.3539,0.009299
137,16.4607,0.00799589
138,16.5685,0.00666747
139,16.6775,0.00531351
140,16.7875,0.00393378
141,16.8985,0.00252805
142,17.0107,0.0010961
143,17.1239,-0.000362272
144,17.2383,-0.00184728
145,17.3537,-0.00335914
146,17.4702,-0.00489802
147,17.5879,-0.00646414
148,17.7066,-0.00805767
149,17.8264,-0.00967878
150,17.9473,-0.0113277
151,18.0694,-0.0130045
152,18.1925,-0.0147094
153,18.3168,-0.0164425
154,18.4422,-0.018204
155,18.5687,-0.0199941
156,18.6963,-0.0218128
157,18.8251,-0.0236603
158,18.955,-0.0255367
159,19.086,-0.027442
160,19.2182,-0.0293765
161,19.3516,-0.0313402
162,19.4861,-0.0333332
163,19.6217,-0.0353556
164,19.7585,-0.0374074
165,19.8965,-0.0394887
166,20.0357,-0.0415995
167,20.176,-0.04374
168,20.3175,-0.0459101
169,20.4602,-0.0481098
170,20.6041,-0.0503392
171,20.7492,-0.0525983
172,20.8955,-0.0548871
173,21.043,-0.0572056
174,21.1917,-0.0595538
175,21.3417,-0.0619316
176,21.4928,-0.064339
177,21.6452,-0.0667759
178,21.7989,-0.0692424
179,21.9537,-0.0717383
180,22.1099,-0.0742636
181,22.2673,-0.0768182
182,22.4259,-0.0794019
183,22.5858,-0.0820148
184,22.747,-0.0846567
185,22.9095,-0.0873274
186,23.0733,-0.0900269
187,23.2383,-0.0927549
188,23.4047,-0.0955114
189,23.5724,-0.0982962
190,23.7414,-0.101109
191,23.9117,-0.10395
192,24.0833,-0.106819
193,24.2563,-0.109715
194,24.4307,-0.112638
195,24.6063,-0.115589
196,24.7834,-0.118567
197,24.9618,-0.121571
198,25.1416,-0.124602
199,25.3228,-0.127659
200,25.5054,-0.130741
201,25.6894,-0.13385
202,25.8747,-0.136984
203,26.0615,-0.140143
204,26.2498,-0.143327
205,26.4394,-0.146535
206,26.6306,-0.149767
207,26.8231,-0.153023
208,27.0171,-0.156303
209,27.2126,-0.159606
210,27.4096,-0.162932
211,27.608,-0.16628
212,27.808,-0.16965
213,28.0094,-0.173043
214,28.2124,-0.176456
215,28.4169,-0.17989
216,28.6229,-0.183345
217,28.8305,-0.186821
218,29.0396,-0.190316
219,29.2503,-0.19383
220,29.4625,-0.197363
221,29.6763,-0.200915
222,29.8918,-0.204485
223,30.1088,-0.208073
224,30.3274,-0.211678
225,30.5477,-0.215299
226,30.7696,-0.218937
227,30.9931,-0.222591
228,31.2183,-0.22626
229,31.4451,-0.229945
230,31.6736,-0.233643
231,31.9038,-0.237356
232,32.1357,-0.241082
233,32.3693,-0.244821
