Time,avg(solution_0),avg(solution_1)
0,4.99225e-13,0
1,-0.0472839,-0.000772186
2,-0.0990936,-0.00158514
3,-0.17082,-0.00218279
4,-0.288097,-0.00253451
5,-0.468958,-0.00261644
6,-0.702554,-0.00241375
7,-0.949086,-0.00193506
8,-1.16234,-0.00121948
9,-1.31222,-0.000325774
10,-1.39156,0.000686603
11,-1.40988,0.00177057
12,-1.38377,0.00289479
13,-1.32969,0.00404096
14,-1.26066,0.00519929
15,-1.1856,0.00636471
16,-1.11003,0.0075344
17,-1.03703,0.00870636
18,-0.96814,0.00987885
19,-0.903988,0.0110501
20,-0.844708,0.0122181
21,-0.790176,0.0133809
22,-0.740142,0.0145363
23,-0.694305,0.0156822
24,-0.65235,0.016816
25,-0.613965,0.0179351
26,-0.578852,0.0190363
27,-0.546731,0.0201162
28,-0.517338,0.0211703
29,-0.49043,0.0221933
30,-0.465783,0.0231783
31,-0.443188,0.0241169
32,-0.422457,0.0249984
33,-0.403414,0.0258095
34,-0.385901,0.0265339
35,-0.369772,0.0271521
36,-0.354895,0.0276405
37,-0.341147,0.027972
38,-0.328419,0.0281152
39,-0.316608,0.0280351
40,-0.30562,0.0276931
41,-0.295371,0.0270478
42,-0.285779,0.026056
43,-0.276769,0.0246736
44,-0.26827,0.0228569
45,-0.260215,0.0205645
46,-0.252539,0.0177588
47,-0.245179,0.0144076
48,-0.238071,0.0104859
49,-0.231156,0.00597748
50,-0.224372,0.000876042
51,-0.217661,-0.00481352
52,-0.210963,-0.0110747
53,-0.204222,-0.0178789
54,-0.197382,-0.0251861
55,-0.190391,-0.0329452
56,-0.183201,-0.0410951
57,-0.17577,-0.0495665
58,-0.168062,-0.0582836
59,-0.160047,-0.067166
60,-0.151705,-0.076131
61,-0.143028,-0.085096
62,-0.134016,-0.0939803
63,-0.124681,-0.102707
64,-0.115045,-0.111206
65,-0.105144,-0.119414
66,-0.095023,-0.127275
67,-0.0847363,-0.134744
68,-0.0743471,-0.141785
69,-0.0639254,-0.148372
70,-0.0535459,-0.154487
71,-0.043286,-0.160124
72,-0.0332239,-0.165282
73,-0.0234362,-0.169971
74,-0.0139961,-0.174203
75,-0.00497102,-0.178
76,0.00357868,-0.181384
77,0.0116013,-0.184384
78,0.0190547,-0.187027
79,0.0259072,-0.189344
80,0.0321378,-0.191366
81,0.0377364,-0.193122
82,0.0427029,-0.194643
83,0.0470472,-0.195955
84,0.050788,-0.197086
85,0.0539518,-0.198058
86,0.0565716,-0.198893
87,0.0586856,-0.199613
88,0.0603361,-0.200233
89,0.061568,-0.200769
90,0.0624276,-0.201236
91,0.0629614,-0.201644
92,0.0632154,-0.202003
93,0.0632337,-0.202321
94,0.0630584,-0.202607
95,0.0627285,-0.202864
96,0.0622798,-0.203099
97,0.0617446,-0.203314
98,0.0611516,-0.203514
99,0.0605255,-0.2037
100,0.0598878,-0.203874
101,0.0592562,-0.204038
102,0.0586454,-0.204192
103,0.0580669,-0.204339
104,0.0575295,-0.204477
105,0.0570398,-0.204609
106,0.0566021,-0.204734
107,0.056219,-0.204852
108,0.0558915,-0.204963
109,0.0556195,-0.205068
110,0.0554016,-0.205167
111,0.055236,-0.20526
112,0.05512,-0.205346
113,0.0550507,-0.205426
114,0.0550246,-0.205499
115,0.0550385,-0.205566
116,0.0550887,-0.205628
117,0.0551718,-0.205682
118,0.0552844,-0.205731
119,0.0554231,-0.205774
120,0.0555849,-0.20581
121,0.0557669,-0.205841
122,0.0559662,-0.205865
123,0.0561804,-0.205884
124,0.0564071,-0.205897
125,0.0566443,-0.205904
126,0.0568899,-0.205906
127,0.0571423,-0.205902
128,0.0574,-0.205893
129,0.0576614,-0.205878
130,0.0579255,-0.205858
131,0.0581911,-0.205833
132,0.0584573,-0.205804
133,0.0587232,-0.205769
134,0.0589882,-0.205729
135,0.0592515,-0.205685
136,0.0595127,-0.205636
137,0.0597712,-0.205583
138,0.0600267,-0.205526
139,0.060279,-0.205464
140,0.0605276,-0.205398
141,0.0607723,-0.205328
142,0.061013,-0.205254
143,0.0612496,-0.205177
144,0.0614819,-0.205096
145,0.0617098,-0.205011
146,0.0619333,-0.204922
147,0.0621523,-0.204831
148,0.0623668,-0.204736
149,0.0625769,-0.204638
150,0.0627824,-0.204536
151,0.0629835,-0.204432
152,0.0631802,-0.204325
153,0.0633724,-0.204215
154,0.0635604,-0.204102
155,0.063744,-0.203986
156,0.0639234,-0.203868
157,0.0640986,-0.203748
158,0.0642697,-0.203625
159,0.0644368,-0.203499
160,0.0645998,-0.203372
161,0.064759,-0.203242
162,0.0649143,-0.20311
163,0.0650658,-0.202976
164,0.0652137,-0.20284
165,0.0653579,-0.202702
166,0.0654985,-0.202562
167,0.0656357,-0.202421
168,0.0657694,-0.202277
169,0.0658998,-0.202132
170,0.0660269,-0.201986
171,0.0661507,-0.201837
172,0.0662714,-0.201688
173,0.066389,-0.201537
174,0.0665036,-0.201384
175,0.0666151,-0.20123
176,0.0667238,-0.201075
177,0.0668296,-0.200918
178,0.0669327,-0.20076
179,0.0670329,-0.200602
180,0.0671305,-0.200442
181,0.0672255,-0.20028
182,0.0673179,-0.200118
183,0.0674077,-0.199955
184,0.0674951,-0.199791
185,0.0675801,-0.199626
186,0.0676627,-0.19946
187,0.0677429,-0.199293
188,0.0678209,-0.199126
189,0.0678966,-0.198958
190,0.0679701,-0.198789
191,0.0680415,-0.198619
192,0.0681107,-0.198448
193,0.0681779,-0.198277
194,0.0682431,-0.198106
195,0.0683062,-0.197933
196,0.0683674,-0.197761
197,0.0684267,-0.197587
198,0.0684841,-0.197414
199,0.0685397,-0.197239
200,0.0685935,-0.197065
201,0.0686455,-0.196889
202,0.0686957,-0.196714
203,0.0687442,-0.196538
204,0.0687911,-0.196362
205,0.0688363,-0.196185
206,0.0688799,-0.196008
207,0.068922,-0.195831
208,0.0689624,-0.195653
209,0.0690014,-0.195476
210,0.0690388,-0.195298
211,0.0690748,-0.19512
212,0.0691093,-0.194941
213,0.0691425,-0.194763
214,0.0691742,-0.194584
215,0.0692046,-0.194406
216,0.0692336,-0.194227
217,0.0692613,-0.194048
218,0.0692877,-0.193869
219,0.0693128,-0.19369
220,0.0693367,-0.19351
221,0.0693594,-0.193331
222,0.0693809,-0.193152
223,0.0694011,-0.192973
224,0.0694203,-0.192793
225,0.0694382,-0.192614
226,0.0694551,-0.192435
227,0.0694708,-0.192256
228,0.0694855,-0.192077
229,0.0694991,-0.191898
230,0.0695117,-0.191719
231,0.0695232,-0.19154
232,0.0695337,-0.191361
233,0.0695433,-0.191182
234,0.0695518,-0.191004
235,0.0695594,-0.190825
236,0.0695661,-0.190647
237,0.0695718,-0.190468
238,0.0695766,-0.19029
239,0.0695805,-0.190112
240,0.0695836,-0.189935
241,0.0695857,-0.189757
242,0.069587,-0.18958
243,0.0695875,-0.189403
244,0.0695872,-0.189226
245,0.069586,-0.189049
246,0.069584,-0.188872
247,0.0695813,-0.188696
248,0.0695778,-0.18852
249,0.0695735,-0.188344
250,0.0695685,-0.188168
251,0.0695627,-0.187993
252,0.0695562,-0.187818
253,0.069549,-0.187643
254,0.0695411,-0.187468
255,0.0695325,-0.187294
256,0.0695233,-0.187119
257,0.0695133,-0.186946
258,0.0695027,-0.186772
259,0.0694915,-0.186599
260,0.0694796,-0.186426
261,0.0694671,-0.186253
262,0.0694539,-0.18608
263,0.0694402,-0.185908
264,0.0694258,-0.185737
265,0.0694109,-0.185565
266,0.0693954,-0.185394
267,0.0693793,-0.185223
268,0.0693626,-0.185052
269,0.0693454,-0.184882
270,0.0693276,-0.184712
271,0.0693093,-0.184543
272,0.0692904,-0.184373
273,0.0692711,-0.184204
274,0.0692512,-0.184036
