Time,avg(solution_0),avg(solution_1)
0,0,0
1,0.000464698,-0.00154709
2,0.000913525,-0.00304099
3,0.00132819,-0.00442026
4,0.00170995,-0.00568912
5,0.00206093,-0.00685474
6,0.00238334,-0.00792452
7,0.00267935,-0.00890573
8,0.00295105,-0.00980545
9,0.00320048,-0.0106304
10,0.00342953,-0.0113871
11,0.00364,-0.0120815
12,0.00383355,-0.0127191
13,0.0040117,-0.013305
14,0.00417585,-0.013844
15,0.00432726,-0.0143403
16,0.00446706,-0.0147976
17,0.00459626,-0.0152194
18,0.00471576,-0.0156086
19,0.00482634,-0.0159678
20,0.00492872,-0.0162992
21,0.00502349,-0.0166044
22,0.0051112,-0.0168837
23,0.00519232,-0.0171356
24,0.0052673,-0.0173534
25,0.00533651,-0.0175207
26,0.00540031,-0.017602
27,0.00545902,-0.0175258
28,0.00551296,-0.0171585
29,0.00556241,-0.0162643
30,0.00560762,-0.0144501
31,0.00564884,-0.0110958
32,0.00568625,-0.0052748
33,0.00572,0.0043247
34,0.00575014,0.0194603
35,0.00577663,0.0423579
36,0.00579934,0.0756734
37,0.00581798,0.122376
38,0.00583212,0.185544
39,0.00584121,0.268084
40,0.00584457,0.372387
41,0.00584145,0.499975
42,0.00583105,0.651171
43,0.00581259,0.824858
44,0.00578539,1.01836
45,0.00574894,1.22746
46,0.0057029,1.44663
47,0.00564722,1.66934
48,0.00558211,1.88848
49,0.00550808,2.09692
50,0.0054259,2.28794
51,0.00533659,2.45568
52,0.00524132,2.59551
53,0.00514143,2.70424
54,0.00503828,2.78017
55,0.00493326,2.8231
56,0.0048277,2.83417
57,0.00472284,2.81561
58,0.00461976,2.77051
59,0.00451941,2.70255
60,0.00442256,2.61565
61,0.00432983,2.51383
62,0.00424165,2.40093
63,0.00415833,2.28051
64,0.00408003,2.15571
65,0.00400681,2.02925
66,0.00393865,1.90333
67,0.00387543,1.77975
68,0.003817,1.65984
69,0.00376316,1.54458
70,0.00371369,1.43463
71,0.00366836,1.33038
72,0.00362691,1.23203
73,0.00358911,1.13961
74,0.00355471,1.05304
75,0.00352349,0.972151
76,0.00349522,0.896751
77,0.00346969,0.826598
78,0.0034467,0.761445
79,0.00342605,0.701043
80,0.00340756,0.645149
81,0.00339106,0.59353
82,0.00337639,0.545962
83,0.0033634,0.502232
84,0.00335193,0.462138
85,0.00334186,0.425485
86,0.00333304,0.392085
87,0.00332537,0.361754
88,0.00331871,0.334312
89,0.00331297,0.309582
90,0.00330804,0.287388
91,0.00330382,0.267555
92,0.00330024,0.249912
93,0.00329721,0.234288
94,0.00329465,0.220517
95,0.00329251,0.208436
96,0.00329071,0.197887
97,0.00328921,0.188716
98,0.00328796,0.180779
99,0.0032869,0.173937
100,0.00328602,0.168061
101,0.00328526,0.163029
102,0.00328461,0.158728
103,0.00328404,0.155057
104,0.00328353,0.151922
105,0.00328307,0.149239
106,0.00328263,0.146932
107,0.00328221,0.144936
108,0.00328179,0.143193
109,0.00328138,0.141652
110,0.00328096,0.140271
111,0.00328054,0.139013
112,0.0032801,0.137848
113,0.00327965,0.13675
114,0.00327919,0.135699
115,0.00327872,0.13468
116,0.00327823,0.133678
117,0.00327772,0.132685
118,0.00327721,0.131694
119,0.00327668,0.130698
120,0.00327614,0.129697
121,0.00327559,0.128686
122,0.00327504,0.127667
123,0.00327447,0.126639
124,0.0032739,0.125603
125,0.00327333,0.12456
126,0.00327275,0.123512
127,0.00327216,0.122462
128,0.00327158,0.12141
129,0.00327099,0.120359
130,0.00327039,0.119311
131,0.0032698,0.118267
132,0.0032692,0.117231
133,0.0032686,0.116202
134,0.003268,0.115182
135,0.0032674,0.114174
136,0.0032668,0.113177
137,0.0032662,0.112193
138,0.00326559,0.111223
139,0.00326499,0.110267
140,0.00326438,0.109326
141,0.00326377,0.108401
142,0.00326316,0.107491
143,0.00326254,0.106597
144,0.00326192,0.10572
145,0.0032613,0.104858
146,0.00326068,0.104013
147,0.00326005,0.103183
148,0.00325942,0.10237
149,0.00325878,0.101572
150,0.00325814,0.100789
151,0.00325749,0.100022
152,0.00325684,0.0992705
153,0.00325619,0.0985333
154,0.00325553,0.0978106
155,0.00325486,0.0971021
156,0.00325418,0.0964073
157,0.0032535,0.0957261
158,0.00325282,0.0950581
159,0.00325212,0.094403
160,0.00325142,0.0937604
161,0.00325071,0.0931301
162,0.00324999,0.0925116
163,0.00324927,0.0919048
164,0.00324854,0.0913092
165,0.0032478,0.0907247
166,0.00324705,0.0901508
167,0.00324629,0.0895873
168,0.00324552,0.089034
169,0.00324474,0.0884905
170,0.00324396,0.0879566
171,0.00324316,0.087432
172,0.00324236,0.0869165
173,0.00324154,0.0864099
174,0.00324072,0.0859118
175,0.00323988,0.0854222
176,0.00323904,0.0849407
177,0.00323818,0.0844671
178,0.00323732,0.0840013
179,0.00323644,0.083543
180,0.00323556,0.0830921
181,0.00323466,0.0826483
182,0.00323375,0.0822115
183,0.00323283,0.0817815
184,0.0032319,0.0813581
185,0.00323095,0.0809413
186,0.00323,0.0805307
187,0.00322903,0.0801263
188,0.00322805,0.0797279
189,0.00322707,0.0793353
190,0.00322606,0.0789485
191,0.00322505,0.0785673
192,0.00322403,0.0781916
193,0.00322299,0.0778212
194,0.00322194,0.077456
195,0.00322088,0.0770958
196,0.0032198,0.0767407
197,0.00321871,0.0763904
198,0.00321761,0.0760449
199,0.0032165,0.0757041
200,0.00321538,0.0753678
201,0.00321424,0.0750359
202,0.00321309,0.0747084
203,0.00321192,0.0743851
204,0.00321075,0.074066
205,0.00320956,0.073751
206,0.00320835,0.07344
207,0.00320714,0.0731329
208,0.00320591,0.0728296
209,0.00320467,0.07253
210,0.00320341,0.0722342
211,0.00320214,0.0719419
212,0.00320086,0.0716531
213,0.00319956,0.0713678
214,0.00319825,0.0710859
215,0.00319693,0.0708073
216,0.00319559,0.0705319
217,0.00319424,0.0702597
218,0.00319287,0.0699906
219,0.00319149,0.0697246
220,0.0031901,0.0694616
221,0.00318869,0.0692016
222,0.00318727,0.0689444
223,0.00318583,0.06869
224,0.00318438,0.0684385
225,0.00318292,0.0681896
226,0.00318144,0.0679435
227,0.00317995,0.0676999
228,0.00317844,0.067459
229,0.00317692,0.0672205
230,0.00317538,0.0669846
231,0.00317383,0.0667511
232,0.00317227,0.06652
233,0.00317069,0.0662912
234,0.00316909,0.0660648
235,0.00316748,0.0658406
236,0.00316586,0.0656186
237,0.00316422,0.0653989
238,0.00316257,0.0651813
239,0.0031609,0.0649658
240,0.00315922,0.0647523
241,0.00315752,0.064541
242,0.00315581,0.0643316
243,0.00315408,0.0641242
244,0.00315233,0.0639188
245,0.00315058,0.0637152
246,0.0031488,0.0635136
247,0.00314701,0.0633137
248,0.00314521,0.0631157
249,0.00314339,0.0629195
250,0.00314155,0.062725
251,0.0031397,0.0625323
252,0.00313784,0.0623413
253,0.00313596,0.0621519
254,0.00313406,0.0619642
255,0.00313215,0.0617781
256,0.00313022,0.0615935
257,0.00312828,0.0614106
258,0.00312632,0.0612292
259,0.00312434,0.0610493
260,0.00312235,0.0608709
261,0.00312034,0.060694
262,0.00311832,0.0605186
263,0.00311628,0.0603445
264,0.00311423,0.0601719
265,0.00311216,0.0600006
266,0.00311007,0.0598308
267,0.00310797,0.0596622
268,0.00310585,0.059495
269,0.00310372,0.0593291
270,0.00310157,0.0591644
271,0.0030994,0.0590011
272,0.00309722,0.058839
273,0.00309502,0.0586781
274,0.0030928,0.0585184
275,0.00309057,0.0583599
276,0.00308832,0.0582026
277,0.00308606,0.0580464
278,0.00308377,0.0578914
279,0.00308148,0.0577375
280,0.00307916,0.0575847
281,0.00307683,0.0574331
282,0.00307448,0.0572824
283,0.00307212,0.0571329
284,0.00306973,0.0569844
285,0.00306734,0.0568369
286,0.00306492,0.0566905
287,0.00306249,0.0565451
288,0.00306004,0.0564006
289,0.00305757,0.0562572
290,0.00305509,0.0561147
291,0.00305259,0.0559731
292,0.00305007,0.0558325
293,0.00304754,0.0556928
294,0.00304499,0.055554
295,0.00304242,0.0554162
296,0.00303983,0.0552792
297,0.00303723,0.0551431
298,0.00303461,0.0550079
299,0.00303197,0.0548735
300,0.00302931,0.0547399
301,0.00302664,0.0546072
302,0.00302395,0.0544754
303,0.00302124,0.0543443
304,0.00301852,0.054214
305,0.00301577,0.0540845
306,0.00301301,0.0539558
307,0.00301023,0.0538279
308,0.00300744,0.0537007
309,0.00300462,0.0535743
310,0.00300179,0.0534487
311,0.00299894,0.0533237
312,0.00299607,0.0531995
313,0.00299318,0.053076
314,0.00299028,0.0529532
315,0.00298736,0.0528311
316,0.00298442,0.0527097
317,0.00298146,0.0525889
318,0.00297848,0.0524689
319,0.00297548,0.0523495
320,0.00297247,0.0522307
321,0.00296944,0.0521126
322,0.00296639,0.0519952
323,0.00296332,0.0518783
324,0.00296023,0.0517621
325,0.00295712,0.0516465
326,0.002954,0.0515315
327,0.00295085,0.0514171
328,0.00294769,0.0513034
329,0.00294451,0.0511902
330,0.00294131,0.0510775
331,0.00293809,0.0509655
332,0.00293485,0.050854
333,0.00293159,0.0507431
334,0.00292832,0.0506327
335,0.00292502,0.0505229
336,0.00292171,0.0504136
337,0.00291837,0.0503048
338,0.00291502,0.0501966
339,0.00291165,0.0500889
340,0.00290826,0.0499817
341,0.00290484,0.0498751
342,0.00290141,0.0497689
343,0.00289796,0.0496632
344,0.00289449,0.049558
345,0.002891,0.0494534
346,0.0028875,0.0493491
347,0.00288397,0.0492454
348,0.00288042,0.0491421
349,0.00287685,0.0490393
350,0.00287326,0.048937
351,0.00286965,0.0488351
352,0.00286603,0.0487337
353,0.00286238,0.0486327
354,0.00285871,0.0485321
355,0.00285502,0.048432
356,0.00285131,0.0483323
357,0.00284758,0.0482331
358,0.00284383,0.0481342
359,0.00284006,0.0480358
360,0.00283627,0.0479378
361,0.00283246,0.0478402
362,0.00282863,0.047743
363,0.00282478,0.0476462
364,0.00282091,0.0475498
365,0.00281701,0.0474537
366,0.0028131,0.0473581
367,0.00280916,0.0472628
368,0.00280521,0.047168
369,0.00280123,0.0470734
370,0.00279723,0.0469793
371,0.00279321,0.0468855
372,0.00278917,0.0467921
373,0.00278511,0.0466991
374,0.00278103,0.0466064
375,0.00277693,0.046514
376,0.0027728,0.046422
377,0.00276865,0.0463303
378,0.00276449,0.046239
379,0.0027603,0.046148
380,0.00275608,0.0460573
381,0.00275185,0.045967
382,0.0027476,0.045877
383,0.00274332,0.0457873
384,0.00273902,0.0456979
385,0.0027347,0.0456088
386,0.00273036,0.0455201
387,0.00272599,0.0454316
388,0.0027216,0.0453435
389,0.00271719,0.0452556
390,0.00271276,0.0451681
391,0.00270831,0.0450808
392,0.00270383,0.0449939
393,0.00269933,0.0449072
394,0.00269481,0.0448208
395,0.00269027,0.0447347
396,0.0026857,0.0446489
397,0.00268111,0.0445633
398,0.0026765,0.0444781
399,0.00267186,0.0443931
400,0.00266721,0.0443083
401,0.00266252,0.0442239
402,0.00265782,0.0441396
403,0.00265309,0.0440557
404,0.00264834,0.043972
405,0.00264357,0.0438885
406,0.00263877,0.0438054
407,0.00263395,0.0437224
408,0.00262911,0.0436397
409,0.00262424,0.0435573
410,0.00261935,0.0434751
411,0.00261443,0.0433931
412,0.00260949,0.0433113
413,0.00260453,0.0432298
414,0.00259954,0.0431486
415,0.00259453,0.0430675
416,0.00258949,0.0429867
417,0.00258443,0.0429061
418,0.00257935,0.0428257
419,0.00257424,0.0427456
420,0.00256911,0.0426656
421,0.00256395,0.0425859
422,0.00255877,0.0425064
423,0.00255356,0.0424271
424,0.00254833,0.042348
425,0.00254308,0.0422691
426,0.0025378,0.0421904
427,0.00253249,0.0421119
