Time,avg(solution_0),avg(solution_1)
0,0,0
1,0.00329105,-0.00830676
2,0.00616083,-0.0155429
3,0.00856639,-0.0215995
4,0.0105699,-0.0266348
5,0.0122313,-0.0308011
6,0.0136044,-0.0342357
7,0.0147372,-0.0370601
8,0.0156715,-0.0393807
9,0.0164435,-0.0412892
10,0.017084,-0.042864
11,0.0176189,-0.0441709
12,0.0180698,-0.0452648
13,0.0184546,-0.0461907
14,0.0187875,-0.0469852
15,0.0190801,-0.0476774
16,0.0193415,-0.0482904
17,0.0195787,-0.048842
18,0.019797,-0.0493455
19,0.0200002,-0.0498108
20,0.0201913,-0.0502448
21,0.0203721,-0.0506517
22,0.0205439,-0.0510331
23,0.0207076,-0.0513873
24,0.0208635,-0.051707
25,0.0210118,-0.0519758
26,0.0211528,-0.0521597
27,0.0212865,-0.0521943
28,0.0214128,-0.0519626
29,0.0215319,-0.051262
30,0.0216439,-0.0497561
31,0.0217489,-0.0469097
32,0.0218469,-0.0419063
33,0.0219381,-0.0335522
34,0.0220223,-0.0201748
35,0.0220992,0.000470168
36,0.0221681,0.0312616
37,0.0222281,0.0757222
38,0.0222776,0.137947
39,0.0223144,0.222433
40,0.022336,0.33379
41,0.022339,0.476347
42,0.0223198,0.653665
43,0.0222742,0.868012
44,0.022198,1.11985
45,0.0220873,1.40738
46,0.0219383,1.72633
47,0.0217484,2.06982
48,0.0215156,2.42858
49,0.0212395,2.7914
50,0.0209211,3.14577
51,0.0205629,3.47873
52,0.0201688,3.77772
53,0.0197442,4.03154
54,0.0192954,4.23106
55,0.0188297,4.36988
56,0.0183545,4.44462
57,0.0178775,4.45504
58,0.017406,4.4039
59,0.0169467,4.29653
60,0.0165052,4.14031
61,0.0160865,3.94403
62,0.0156939,3.71724
63,0.0153302,3.46957
64,0.0149965,3.21023
65,0.0146933,2.94753
66,0.0144202,2.68862
67,0.0141759,2.43929
68,0.0139589,2.20391
69,0.0137672,1.9855
70,0.0135984,1.78586
71,0.0134503,1.60571
72,0.0133206,1.44491
73,0.0132071,1.30267
74,0.0131078,1.17774
75,0.0130207,1.06858
76,0.0129444,0.973506
77,0.0128772,0.890811
78,0.0128179,0.818856
79,0.0127654,0.756124
80,0.0127189,0.701256
81,0.0126776,0.653068
82,0.0126407,0.610554
83,0.0126078,0.57288
84,0.0125782,0.539362
85,0.0125518,0.509449
86,0.0125279,0.482706
87,0.0125064,0.458783
88,0.0124869,0.437405
89,0.0124692,0.418346
90,0.012453,0.401421
91,0.0124381,0.386469
92,0.0124243,0.373344
93,0.0124113,0.361909
94,0.012399,0.352033
95,0.0123873,0.343584
96,0.0123759,0.336432
97,0.0123648,0.330445
98,0.0123539,0.325494
99,0.0123429,0.32145
100,0.0123319,0.318188
101,0.0123207,0.315589
102,0.0123093,0.313538
103,0.0122976,0.311931
104,0.0122857,0.310672
105,0.0122734,0.309674
106,0.0122608,0.308861
107,0.0122478,0.308168
108,0.0122344,0.307539
109,0.0122207,0.30693
110,0.0122066,0.306303
111,0.0121921,0.305632
112,0.0121773,0.304896
113,0.0121622,0.304083
114,0.0121467,0.303184
115,0.0121309,0.302196
116,0.0121148,0.301121
117,0.0120984,0.299963
118,0.0120817,0.298728
119,0.0120647,0.297423
120,0.0120474,0.296058
121,0.0120299,0.294643
122,0.0120121,0.293185
123,0.0119941,0.291696
124,0.0119758,0.290182
125,0.0119573,0.288654
126,0.0119385,0.287117
127,0.0119194,0.285579
128,0.0119001,0.284044
129,0.0118806,0.282519
130,0.0118608,0.281008
131,0.0118407,0.279512
132,0.0118204,0.278036
133,0.0117998,0.276582
134,0.0117789,0.27515
135,0.0117578,0.273743
136,0.0117364,0.27236
137,0.0117148,0.271002
138,0.0116928,0.269669
139,0.0116706,0.268361
140,0.0116481,0.267078
141,0.0116253,0.265819
142,0.0116022,0.264583
143,0.0115788,0.26337
144,0.0115552,0.262179
145,0.0115312,0.26101
146,0.0115069,0.259862
147,0.0114823,0.258733
148,0.0114574,0.257624
149,0.0114321,0.256534
150,0.0114066,0.255461
151,0.0113807,0.254406
152,0.0113545,0.253367
153,0.011328,0.252345
154,0.0113011,0.251338
155,0.0112739,0.250346
156,0.0112464,0.249368
157,0.0112185,0.248405
158,0.0111903,0.247454
159,0.0111617,0.246517
160,0.0111328,0.245593
161,0.0111036,0.244681
162,0.011074,0.243781
163,0.011044,0.242892
164,0.0110137,0.242015
165,0.010983,0.241148
166,0.0109519,0.240292
167,0.0109205,0.239447
168,0.0108887,0.238611
169,0.0108565,0.237785
170,0.010824,0.236969
171,0.010791,0.236161
172,0.0107577,0.235363
173,0.010724,0.234574
174,0.0106899,0.233792
175,0.0106554,0.23302
176,0.0106206,0.232255
177,0.0105853,0.231498
178,0.0105496,0.230749
179,0.0105135,0.230007
180,0.010477,0.229272
181,0.0104402,0.228545
182,0.0104029,0.227824
183,0.0103651,0.22711
184,0.010327,0.226403
185,0.0102884,0.225702
186,0.0102495,0.225007
187,0.0102101,0.224319
188,0.0101702,0.223636
189,0.0101299,0.222959
190,0.0100892,0.222288
191,0.0100481,0.221623
192,0.0100065,0.220962
193,0.00996448,0.220307
194,0.009922,0.219658
195,0.00987907,0.219013
196,0.00983569,0.218373
197,0.00979185,0.217738
198,0.00974755,0.217107
199,0.00970278,0.216481
200,0.00965754,0.21586
201,0.00961184,0.215242
202,0.00956566,0.214629
203,0.00951901,0.214021
204,0.00947187,0.213416
205,0.00942425,0.212815
206,0.00937614,0.212218
207,0.00932755,0.211625
208,0.00927846,0.211035
209,0.00922887,0.210449
210,0.00917878,0.209867
211,0.00912819,0.209288
212,0.00907709,0.208712
213,0.00902547,0.20814
214,0.00897335,0.20757
215,0.0089207,0.207004
216,0.00886753,0.206441
217,0.00881384,0.205881
218,0.00875961,0.205323
219,0.00870486,0.204769
220,0.00864956,0.204217
221,0.00859373,0.203668
222,0.00853735,0.203122
223,0.00848042,0.202578
224,0.00842294,0.202036
225,0.0083649,0.201498
226,0.0083063,0.200961
227,0.00824714,0.200427
228,0.00818741,0.199895
229,0.00812711,0.199365
230,0.00806623,0.198837
231,0.00800477,0.198311
232,0.00794272,0.197788
233,0.00788009,0.197266
234,0.00781686,0.196746
235,0.00775304,0.196229
236,0.00768861,0.195713
237,0.00762358,0.195198
238,0.00755794,0.194686
239,0.00749168,0.194175
240,0.0074248,0.193666
241,0.0073573,0.193158
242,0.00728917,0.192652
243,0.00722041,0.192147
244,0.00715101,0.191644
245,0.00708097,0.191143
246,0.00701028,0.190642
247,0.00693893,0.190143
248,0.00686694,0.189645
249,0.00679428,0.189149
250,0.00672095,0.188653
251,0.00664695,0.188159
252,0.00657228,0.187666
253,0.00649692,0.187174
254,0.00642088,0.186683
255,0.00634415,0.186193
256,0.00626672,0.185704
257,0.00618858,0.185216
258,0.00610974,0.184728
259,0.00603019,0.184242
