Time,avg(solution_0),avg(solution_1)
0,0.0781006,0
1,0.141696,7.04082e-05
2,0.00735561,0.000590528
3,0.518245,0.00361345
4,0.142521,0.00197011
5,-0.00335669,0.00369955
6,0.245251,0.00600035
7,0.579839,0.00735017
8,0.72724,0.00783023
9,0.631361,0.0081198
10,0.404117,0.00875618
11,0.207693,0.00990431
12,0.162028,0.0114307
13,0.305486,0.0130721
14,0.600134,0.0145801
15,0.961129,0.0158002
16,1.29149,0.0166915
17,1.51035,0.0173058
18,1.56959,0.0177502
19,1.459,0.0181493
20,1.20238,0.0186154
21,0.848405,0.01923
22,0.459433,0.020037
23,0.100787,0.0210438
24,-0.167913,0.0222279
25,-0.298722,0.023546
26,-0.25857,0.0249435
27,-0.0300806,0.0263624
28,0.389441,0.0277485
29,0.990225,0.0290549
30,1.7529,0.030245
31,2.65154,0.0312936
32,3.65654,0.0321857
33,4.73713,0.0329161
34,5.86338,0.0334876
35,7.00773,0.0339087
36,8.14595,0.0341925
37,9.25773,0.0343548
38,10.3269,0.0344125
39,11.3411,0.0343828
40,12.2921,0.0342825
41,13.1745,0.0341268
42,13.9862,0.0339296
43,14.7271,0.0337031
44,15.3991,0.0334574
45,16.0056,0.0332013
46,16.5506,0.0329415
47,17.0392,0.0326837
48,17.4766,0.0324318
49,17.8681,0.0321891
50,18.219,0.0319576
51,18.5344,0.0317388
52,18.819,0.0315334
53,19.0773,0.0313418
54,19.3134,0.0311639
55,19.5309,0.0309994
56,19.7331,0.0308479
57,19.9228,0.0307086
58,20.1025,0.030581
59,20.2744,0.0304643
60,20.4405,0.0303577
61,20.6022,0.0302604
62,20.7611,0.0301718
63,20.9182,0.0300911
64,21.0745,0.0300177
65,21.2308,0.0299509
66,21.3879,0.0298901
67,21.5462,0.0298347
68,21.7063,0.0297842
69,21.8686,0.0297381
70,22.0333,0.0296958
71,22.2007,0.029657
72,22.371,0.0296212
73,22.5445,0.0295879
74,22.7211,0.0295567
75,22.9012,0.0295273
76,23.0847,0.0294993
77,23.2717,0.0294722
78,23.4624,0.0294458
79,23.6566,0.0294197
80,23.8546,0.0293936
81,24.0563,0.029367
82,24.2617,0.0293397
83,24.4709,0.0293113
84,24.6839,0.0292815
85,24.9008,0.02925
86,25.1215,0.0292165
87,25.3461,0.0291806
88,25.5745,0.029142
89,25.8068,0.0291004
90,26.0431,0.0290555
91,26.2833,0.029007
92,26.5274,0.0289546
93,26.7756,0.0288979
94,27.0276,0.0288366
95,27.2837,0.0287705
96,27.5439,0.0286993
97,27.808,0.0286225
98,28.0763,0.02854
99,28.3486,0.0284514
100,28.625,0.0283565
101,28.9055,0.0282548
102,29.1902,0.0281461
103,29.4791,0.0280301
104,29.7722,0.0279066
105,30.0695,0.0277751
106,30.371,0.0276354
107,30.6768,0.0274873
108,30.9869,0.0273303
109,31.3014,0.0271642
110,31.6202,0.0269887
111,31.9434,0.0268035
112,32.271,0.0266084
113,32.6031,0.0264029
114,32.9397,0.0261869
115,33.2808,0.02596
116,33.6264,0.0257219
117,33.9766,0.0254723
118,34.3315,0.025211
119,34.6909,0.0249376
120,35.0551,0.0246519
121,35.424,0.0243536
122,35.7977,0.0240423
123,36.1762,0.0237179
124,36.5596,0.0233799
125,36.9478,0.0230283
126,37.3409,0.0226625
127,37.7391,0.0222825
128,38.1422,0.0218878
129,38.5504,0.0214783
130,38.9637,0.0210536
131,39.3821,0.0206135
132,39.8057,0.0201578
133,40.2346,0.019686
134,40.6688,0.0191981
135,41.1082,0.0186937
136,41.5531,0.0181726
137,42.0034,0.0176344
138,42.4592,0.0170791
139,42.9205,0.0165062
140,43.3874,0.0159157
141,43.8599,0.0153071
142,44.3381,0.0146804
143,44.8221,0.0140352
144,45.3119,0.0133714
145,45.8075,0.0126887
146,46.309,0.0119868
147,46.8165,0.0112657
148,47.3301,0.010525
149,47.8497,0.00976452
150,48.3755,0.00898413
151,48.9075,0.00818361
152,49.4457,0.00736276
153,49.9903,0.00652139
154,50.5413,0.00565933
